研报名称,机构名称,发布时间,行业,网页链接,PDF直链
数码家电行业周度市场观察第21周,艾瑞股份,2025-06-03 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=yTo7hqbgvw0cE/Ll7ItD/aSBkciyvbXfizbeCIxQ3hk=,https://pdf.dfcfw.com/pdf/H3_AP202506031684050006_1.pdf
2025年高端钛锅品牌推荐：从火箭引擎到厨房C位，高端钛锅如何重写炊具“耐用品经济学”,头豹研究院,2025-05-30 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=JdYAnXpHww2nYkEowrV4gDdwYbo/hzp083ij28pznyk=,https://pdf.dfcfw.com/pdf/H3_AP202505301681908038_1.pdf
新浪潮关于奢华：家居与生活方式-重新定义奢侈品：从宣言到生活体验,浙江猫享电子商务,2025-05-29 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XRFjVrsZdBfhp4gYpi/p9JoKvldvDflcPVza7kmzcAs=,https://pdf.dfcfw.com/pdf/H3_AP202505281680757966_1.pdf
家电行业周报（25年第21周）：影石创新招股书梳理，高速成长的全景相机龙头,国信证券,2025-05-27 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=BTB5tp9sHICSKIu0UZsf4pocJ84/38862uOqx/YwBls=,https://pdf.dfcfw.com/pdf/H3_AP202505271679900842_1.pdf
智能家居行业双周报：家电以旧换新1-4月带动销售1745亿元,国元证券,2025-05-26 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=HDAhjhg6MYzq+f7ibdAcIDQvzKW+HZPNCn16mjvBTEI=,https://pdf.dfcfw.com/pdf/H3_AP202505261679392792_1.pdf
家电行业周报：4月家电新兴市场出口维持较好增长，空调6月排产高增,国金证券,2025-05-25 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=3XbMJ/EmSjpKhxVV+O8aafmM/S2VFYH1E/61vhk+c+U=,https://pdf.dfcfw.com/pdf/H3_AP202505251678972175_1.pdf
家电行业日报：出口链：2025M4家电出口小幅下滑，空调/清洁电器同比+11/17%,太平洋,2025-05-23 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ASexYfgVNZTSbOcV71acdGBWMpD6mEBKrIVNJx6Rp5w=,https://pdf.dfcfw.com/pdf/H3_AP202505231677568322_1.pdf
便携式小风扇行业简报：市场洞察：“小身材、大能量”的便携式小风扇市场发展与创新之路,头豹研究院,2025-05-22 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=f3lTguAUnnUsrFqN0kkioRKfWQDJ28XCywS2vvMxVvw=,https://pdf.dfcfw.com/pdf/H3_AP202505221677265565_1.pdf
4月家电社零数据点评：政策刺激+住销回暖，家电零售加速领跑,山西证券,2025-05-20 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=iLQ9iM+eFGK7g+p9BISzoelXBHpXVVtT+jZWGOHDsHg=,https://pdf.dfcfw.com/pdf/H3_AP202505201676028554_1.pdf
家电行业周报（25年第20周）：4月家电内销需求加速增长，受关税影响出口额微降2%,国信证券,2025-05-20 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=iLQ9iM+eFGK7g+p9BISzocloPWHP4lTS7RQ5IXR4+Pk=,https://pdf.dfcfw.com/pdf/H3_AP202505201675854256_1.pdf
耐用消费产业行业研究：加配高景气新消费，重视红利资产防御,国金证券,2025-05-19 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Lqttxaolv/jR4Mu0VE82uBve0jpMmlF26Lp2ph9qmts=,https://pdf.dfcfw.com/pdf/H3_AP202505191675278987_1.pdf
家用电器行业跟踪报告：2024Q4及2025Q1业绩增速走高,万联证券,2025-05-16 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=/HTwZZc4+/KuV9XZfjFTuEiEInNxabokL/cxEtCdUpo=,https://pdf.dfcfw.com/pdf/H3_AP202505161673757075_1.pdf
2025中国智能家居行业技术服务商研究报告,亿欧智库,2025-05-16 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=/HTwZZc4+/KuV9XZfjFTuMbho1pGbvGD6jUdwU4/jGM=,https://pdf.dfcfw.com/pdf/H3_AP202505161673663132_1.pdf
数码家电行业周度市场观察第19周,艾瑞股份,2025-05-16 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=/HTwZZc4+/KuV9XZfjFTuNicg6ONYF6crnu3c0idshI=,https://pdf.dfcfw.com/pdf/H3_AP202505161673647802_1.pdf
家电行业月度报告：空调5月内销排产乐观，出口端中美关税会谈落地,山西证券,2025-05-15 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=QoIVZHL08xbvnh+Px2kUtvXtVx2DsOAKM1+lNeXF0aE=,https://pdf.dfcfw.com/pdf/H3_AP202505151673329991_1.pdf
家电行业财报综述暨5月投资策略：政策助力景气向上，白电经营表现领先,国信证券,2025-05-13 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=aLzhFCI1EJO9AnwiZUuZS6T5vbJGFYSIVoP+vCCujFg=,https://pdf.dfcfw.com/pdf/H3_AP202505131672036667_1.pdf
家电行业日报：出口链：2025M3家电出口双位数增长，空调持续实现较快增速,太平洋,2025-05-12 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=i27QAj+XaAmCe1/E4tMYo5MFJddwchLDpevxmYsqY88=,https://pdf.dfcfw.com/pdf/H3_AP202505121671469080_1.pdf
智能家居行业双周报：五一假期消费强劲，家用电器翻倍高增,国元证券,2025-05-11 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ihXRIKpOxtpd3V4C1YmugHbsblMYjqYvyqAPZG4u+S0=,https://pdf.dfcfw.com/pdf/H3_AP202505111671211210_1.pdf
家电行业周报：4月出口表现出较强韧性，暖通产业链Q1销售数据高增,国金证券,2025-05-11 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ihXRIKpOxtpd3V4C1YmugIEvKdWnKgPL+kyXCmeBpq4=,https://pdf.dfcfw.com/pdf/H3_AP202505111671066193_1.pdf
家用电器行业跟踪报告：家电行业25Q1基金持仓跟踪报告,万联证券,2025-05-09 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=eauVOZRgbN8LwwTqrtaVjcolDgKUlMYZPRpZ+1HJdj4=,https://pdf.dfcfw.com/pdf/H3_AP202505091669943840_1.pdf
家电行业2024年报&25年一季报总结：国补拉动内需高增，出口链韧性十足,国金证券,2025-05-05 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=EbDefIewZw94gUOkFA/kTyQ+XIyBYslA9xfWsDu98pg=,https://pdf.dfcfw.com/pdf/H3_AP202505041667263545_1.pdf
AI家电2025行业简析报告,上海嘉世营销咨询,2025-04-30 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Gy+zGb6H7w654pjeC7meZoKWLrSQbB37B3tbQ8ar+DQ=,https://pdf.dfcfw.com/pdf/H3_AP202504301664855582_1.pdf
数码家电行业周度市场观察第17周,艾瑞股份,2025-04-28 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=NimKhZl8Umo4lHwIktHNEoe1f9977Ltz4BF91RPsXcs=,https://pdf.dfcfw.com/pdf/H3_AP202504281664018493_1.pdf
2024中国家电市场全域零售白皮书,中国家用电器协会,2025-04-27 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Fiyg8mcIT7v1YdyFwS0Q2nLLC5SjOIxsVmvWobvIQQI=,https://pdf.dfcfw.com/pdf/H3_AP202504271663154597_1.pdf
家电行业周报（25年第16周）：3月家电社零增长超35%，出口景气度环比提升,国信证券,2025-04-21 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=MEIxkHmqhQraftJAs6Qk1R//PtTLiWAYi/fay/AyydM=,https://pdf.dfcfw.com/pdf/H3_AP202504211660004083_1.pdf
家电行业周报：3月家电社零增长提速,国金证券,2025-04-21 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=MEIxkHmqhQraftJAs6Qk1WLdYNvTHfYw6pBnxqbLBKU=,https://pdf.dfcfw.com/pdf/H3_AP202504211659764706_1.pdf
数码家电行业周度市场观察第15周,艾瑞股份,2025-04-18 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=hAsjZWTidEgaVvH055s1Uy3sKLDkxIvNOvDYf2QX8Hg=,https://pdf.dfcfw.com/pdf/H3_AP202504181658520525_1.pdf
2025年中国液冷连接器行业概览：数据中心驱动，液冷连接器市场迎来黄金增长期（精华版）,头豹研究院,2025-04-17 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=OJaBHvJZR87tsjueu6yc8z0o970+ffPqmoaUcd99qAk=,https://pdf.dfcfw.com/pdf/H3_AP202504171657980547_1.pdf
家用电器行业专题：关税对中美两国家电行业影响全梳理,国信证券,2025-04-15 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=rbyFIo9dmlJrH7JKw/gMsxSrWH759bo2WaK/PV51xvc=,https://pdf.dfcfw.com/pdf/H3_AP202504151656913093_1.pdf
智能家居行业双周报：家电业绩基本面稳健，回购潮展产业信心,国元证券,2025-04-13 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=KPNgOoZV4VxCUW6HTrQdgzpEmkdlMODeRrOiVKvAuJM=,https://pdf.dfcfw.com/pdf/H3_AP202504131655781259_1.pdf
2025年中国母婴家电行业：安全、健康、便捷，母婴家电行业开启新篇章,头豹研究院,2025-04-11 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Mzk3AYkEKXk7IIc6GYGe3ltYF/hpgv1mhq6jJlUCCx0=,https://pdf.dfcfw.com/pdf/H3_AP202504111654874172_1.pdf
黑电行业系列（三）行业解构篇：如何判断产业利润、产品迭代和竞争格局的发展趋势？,太平洋,2025-04-10 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Jk/IrPYH11KYA7lllYkvKqG2NuQx2vpoU7Q0sM2flMY=,https://pdf.dfcfw.com/pdf/H3_AP202504101653977015_1.pdf
家电行业周报：美国“对等关税”落地，家电无惧扰动,国金证券,2025-04-07 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=/FfpKEXt7/AKfFT/APIokLo5fz+8URSrV1lfMZNxREc=,https://pdf.dfcfw.com/pdf/H3_AP202504071652615785_1.pdf
数码家电行业周度市场观察第13周,艾瑞股份,2025-04-03 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=emSFIp1HB04/4TKE/k8SfEQW3fXLfgtsHP3rdk8hwuc=,https://pdf.dfcfw.com/pdf/H3_AP202504031650735655_1.pdf
家电行业研究框架,国金证券,2025-03-27 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ftcyFwqdlYvBqKxc3ZrBWr4Ie4lJ2iYvH/gut92cn8g=,https://pdf.dfcfw.com/pdf/H3_AP202503271648085284_1.pdf
家电行业周报（25年第12周）：1-2月家电社零/出口增长约10%，4月空调排产量增长超10%,国信证券,2025-03-24 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=w9855vfpkQp4MyktZVpwvPdB5PyvvLe87yJyWmXrX0U=,https://pdf.dfcfw.com/pdf/H3_AP202503241646950117_1.pdf
家电：出口链：2025M1家电出口额双位数增长，M1-M2空调表现较强,太平洋,2025-03-24 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=w9855vfpkQp4MyktZVpwvJqu7NZ+Nr3QNdkF1vVcJ9c=,https://pdf.dfcfw.com/pdf/H3_AP202503241646721545_1.pdf
具身智能行业研究：家电巨头入局机器人，智能驾驶军备赛开启,国金证券,2025-03-24 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=w9855vfpkQp4MyktZVpwvEysc8sR0Zz1NRKmWeotpUw=,https://pdf.dfcfw.com/pdf/H3_AP202503241646698102_1.pdf
家电行业周报：1-2月家电社零增长超双位数，家电出口保持较好增长,国金证券,2025-03-23 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=4o96xi+P6mrL36j+76satxnhQYAXZ/sDOV69ghwYsbE=,https://pdf.dfcfw.com/pdf/H3_AP202503231646442779_1.pdf
家电行业周报（25年第11周）：1-2月大家电线下零售增长良好，小家电线上需求回暖,国信证券,2025-03-17 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=2FV6YWxVvwSERBeA1NZg4WQcdzCjjokdxJ1GYAvD8E8=,https://pdf.dfcfw.com/pdf/H3_AP202503171644444126_1.pdf
家电+AI专题：家电+AI科技消费全梳理,国信证券,2025-03-12 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=CiqmV+KFLWlKifP3zbrgPqeE3VWzNb29LwyD7BR+azU=,https://pdf.dfcfw.com/pdf/H3_AP202503121644309417_1.pdf
25年前瞻专题之消费级机器人：无边界割草机新品趋势研判,华安证券,2025-03-11 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=5AlQiCut6MZqxSlO43jJCs5+VqVTMcEmLtYhllqlQn4=,https://pdf.dfcfw.com/pdf/H3_AP202503111644264655_1.pdf
数码家电行业周度市场观察第9周,艾瑞股份,2025-03-11 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=5AlQiCut6MZqxSlO43jJCgCvOCO9VGOwUdEEoVrLKqc=,https://pdf.dfcfw.com/pdf/H3_AP202503111644258634_1.pdf
家电行业周报：25年继续强调扩内需，关注小米大家电发展,国金证券,2025-03-09 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=5H1Bslm0VvzGWn+BJanj2Vr4EIvOnMoV/OrZvA1j51Y=,https://pdf.dfcfw.com/pdf/H3_AP202503091644209344_1.pdf
家用电器行业简评：以旧换新与智能制造“双轮驱动”，把握结构性机遇,东海证券,2025-03-07 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=fa91g1pIaJCKpJAXgbgqurfKtThqUY8Ew+ATzyiAhB4=,https://pdf.dfcfw.com/pdf/H3_AP202503071644141377_1.pdf
家用电器行业周报：建议关注AI赋能家电产品的功能提升,国都证券,2025-03-05 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=cJM02qr60+nNP6JKWgqwzL//8m+4JAj7XmP8z7QjNzg=,https://pdf.dfcfw.com/pdf/H3_AP202503051644062676_1.pdf
可选消费行业研究：市场风格有望切换，布局传统消费景气回升与低估值高股息机遇,国金证券,2025-03-05 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=cJM02qr60+nNP6JKWgqwzEZyEK+FFd/kkpbcONT7Qzs=,https://pdf.dfcfw.com/pdf/H3_AP202503051644062280_1.pdf
家电行业2025年3月投资策略：1-2月家电累计零售增长积极，家电企业积极拥抱DeepSeek,国信证券,2025-03-03 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=RVfHWybq3DZRHQJOx9m/mplBhBVlRe2sPbbHDyAOvY8=,https://pdf.dfcfw.com/pdf/H3_AP202503031644013214_1.pdf
2024年中国空气净化器出海报告：呼吸之净，遍及世界（摘要版）,头豹研究院,2025-03-03 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=RVfHWybq3DZRHQJOx9m/mkbxqKdDoEBiKBUln7J/f5Y=,https://pdf.dfcfw.com/pdf/H3_AP202503031644009507_1.pdf
家电行业周报：多家企业宣布接入DeepSeek，AI赋能下家电智能化进程有望提速,国金证券,2025-02-23 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=zkMz+rYU//w/+8SVSZ+24PNpjkLoV1314m3ObVSzJbU=,https://pdf.dfcfw.com/pdf/H3_AP202502231643412337_1.pdf
数码家电行业周度市场观察第7周,艾瑞股份,2025-02-23 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=zkMz+rYU//w/+8SVSZ+24HcKVtuczvuWC/brv0VvGW8=,https://pdf.dfcfw.com/pdf/H3_AP202502231643408580_1.pdf
2025家电“国补”焕新社媒研究,艺恩数据,2025-02-20 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=wL6kMDicKG0vFDkZmaF0QY0Lx3dzfDFC79QZH1aVUHs=,https://pdf.dfcfw.com/pdf/H3_AP202502201643311581_1.pdf
智能家居行业双周报：政策引航AI+消费，助推智家行业发展,国元证券,2025-02-17 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=0jMN+Rpdn3wnTvs3KYW7ozV4pWW3eC0pfSNo5wDgo24=,https://pdf.dfcfw.com/pdf/H3_AP202502171643154753_1.pdf
2024天猫电火锅/电蒸锅行业白皮书,天猫新品创新中心,2025-02-12 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=SVUNWG3pXsnFwC4QJDNclVUlw+o/Sc43hH+kD2r4L04=,https://pdf.dfcfw.com/pdf/H3_AP202502121643007902_1.pdf
家电行业2025年2月投资策略：春节期间家电消费表现良好，白电1-2月排产量增长10%,国信证券,2025-02-10 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=hPX81JV2fupOINr4Xz/CWy2kFNsnRCAlCeguQSyvrsI=,https://pdf.dfcfw.com/pdf/H3_AP202502101642941868_1.pdf
家用电器行业跟踪报告：家电行业24Q4基金持仓跟踪报告,万联证券,2025-02-10 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=hPX81JV2fupOINr4Xz/CW+93MPmDevnq6FYugx30TW0=,https://pdf.dfcfw.com/pdf/H3_AP202502101642936576_1.pdf
家电行业2024年报业绩前瞻：Q4内销以旧换新+出口景气延续，期待白电/黑电/两轮车板块业绩,太平洋,2025-02-10 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=hPX81JV2fupOINr4Xz/CW4jXenNArydWbLkzP50cc94=,https://pdf.dfcfw.com/pdf/H3_AP202502101642945578_1.pdf
家电行业周报：25年春节家电需求旺盛，2月排产稳健增长,国金证券,2025-02-09 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=kra0pUcENtfkeTVyUe/ZFFlMmITrivy+dLFR5SsTZcI=,https://pdf.dfcfw.com/pdf/H3_AP202502091642916292_1.pdf
家电行业周报：以旧换新带动春节家电消费，美国对华10%关税落地影响有限,太平洋,2025-02-06 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=hrW9CKuAnZxDP9o6nQzbfk04CCTgJKUksHvdWp0VXuQ=,https://pdf.dfcfw.com/pdf/H3_AP202502061642829606_1.pdf
2024中国中央空调行业发展报告,常州市众智文化传媒,2025-02-05 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=oZW+G2b0Fnjk2I5KfCmivt0O81mUagHpq1i4Om2z83s=,https://pdf.dfcfw.com/pdf/H3_AP202502041642761420_1.pdf
中国家电行业展望，2025年1月,中诚信国际,2025-01-26 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=dOjSwy1oXjN1CjnIjlQzmEfS7xWU0ztL0Fjq5a5Lnus=,https://pdf.dfcfw.com/pdf/H3_AP202501261642566296_1.pdf
家用空调行业研究年度报告2024,Leaper Collection,2025-01-24 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XsnHw6Kq/NI7DxGGSYvg+lQBcw7R2KxSy1VlmZryT8c=,https://pdf.dfcfw.com/pdf/H3_AP202501241642528319_1.pdf
家电行业2024年四季报前瞻：内外销景气回升，政策成效显著,国信证券,2025-01-24 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XsnHw6Kq/NI7DxGGSYvg+iHNLE+C7Qagi4ntrHD5Bjk=,https://pdf.dfcfw.com/pdf/H3_AP202501241642520245_1.pdf
家电行业研究：25年国补开启，家电补贴效果如何判断,国金证券,2025-01-23 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=snUeS5I1j8keNL55bp20AGl5wDoi1JqNfr9o4Qz9fkY=,https://pdf.dfcfw.com/pdf/H3_AP202501231642482882_1.pdf
数码家电行业周度市场观察第3周,艾瑞股份,2025-01-23 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=snUeS5I1j8keNL55bp20AGBpKiVSGNTrxn6BrRrKjuU=,https://pdf.dfcfw.com/pdf/H3_AP202501231642494410_1.pdf
家电行业周报：出口链：2024M12家电出口双位数增长，空调保持较快增速,太平洋,2025-01-22 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=SYtOI37OdJ61R9P5Snxotzl8Xr8ga4XfefP9AUvjO/k=,https://pdf.dfcfw.com/pdf/H3_AP202501221642428176_1.pdf
新消费行业点评报告：12月社零同比增长3.7%，24年消费温和复苏,国元证券,2025-01-21 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=oY5mp548Mc+kiL+DFouDkcvsaRk9NBdKBtgjsa2mBLE=,https://pdf.dfcfw.com/pdf/H3_AP202501211642396298_1.pdf
家电行业周报（25年第3周）：12月家电社零增长39%，出口保持较高景气,国信证券,2025-01-20 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=cQ61hZBoYdBgqUjKrUtjLr2QXhP4eqJVtLlTAuPrKuE=,https://pdf.dfcfw.com/pdf/H3_AP202501201642356890_1.pdf
家电行业周报：24年国内家电销售创新高，12月家电社零高增,国金证券,2025-01-20 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=cQ61hZBoYdBgqUjKrUtjLmY/DL4QsbjnJV5uHWEgI7U=,https://pdf.dfcfw.com/pdf/H3_AP202501201642354140_1.pdf
家电复苏的N条主线,奥维云网,2025-01-17 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=EVdJ3m5aSxLMcftCepB6Jr0rAbOaHvpZUrZpE3zModU=,https://pdf.dfcfw.com/pdf/H3_AP202501171642124752_1.pdf
2024空调品牌实力评估报告,北京新生代市场监测机构,2025-01-16 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=i00rri9RG8hNjEdUhtKx+T3it320MlBcktCqbDoUbDU=,https://pdf.dfcfw.com/pdf/H3_AP202501161641944861_1.pdf
可选消费行业双周报：红利为盾主题为矛，关于财政补贴积极信号,国金证券,2025-01-14 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=/HnCEMJXnVQTSbNB6gvGHbTlwmxW59DinYyaceAcEcw=,https://pdf.dfcfw.com/pdf/H3_AP202501141641912366_1.pdf
家电行业周报（25年第2周）：2025年以旧换新政策发布，石头推出仿生机械臂扫地机新品,国信证券,2025-01-13 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=RNR7w6Psphxa+Vc3J46BtuLwU/zmmqsqxzw3ngorvrs=,https://pdf.dfcfw.com/pdf/H3_AP202501131641907739_1.pdf
数码家电行业周度市场观察第53周,艾瑞股份,2025-01-13 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=RNR7w6Psphxa+Vc3J46Btu8KusuyyC8sJaoadhNsPt0=,https://pdf.dfcfw.com/pdf/H3_AP202501131641908812_1.pdf
黑电行业系列（二）新兴市场篇：渗透率提升和高端化共同驱动行业增长，TCL和海信有望凭借性价比和技术优势受益,太平洋,2025-01-12 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=T9wNne/tI+bspCSMrr7T4T+rFTOhC6gkt/Z+m6D4O5Q=,https://pdf.dfcfw.com/pdf/H3_AP202501121641896447_1.pdf
家用电器行业2025年度策略报告：配置确定性的白电，拥抱高弹性的可选消费,信达证券,2025-01-12 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Qe2ez1Hs6rbtoK022+Ya09sZ/uRKjy4hKAQvr6eJvyo=,https://pdf.dfcfw.com/pdf/H3_AP202501111641894749_1.pdf
2024中国洗衣机&干衣机行业发展白皮书,中国家用电器研究院,2025-01-10 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=u+XwxadkoZvBgCGkyDgAtvxUv67zehlMa/q4fWKHZBM=,https://pdf.dfcfw.com/pdf/H3_AP202501101641881040_1.pdf
家电行业周报：送礼物功能注入新活力，期待微信小店引领家电线上渠道变革,太平洋,2025-01-09 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=svNNWHWaairDjgIVi/YcspYRMLUCCTY47dU4cpxQr08=,https://pdf.dfcfw.com/pdf/H3_AP202501091641864845_1.pdf
家电行业2025年投资策略：政策支撑内销增长，关注外销新兴市场,西南证券,2025-01-06 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=zobJ2JBCvJjjxBHEORThNl3dAhcv5BrCI5+xp3417uY=,https://pdf.dfcfw.com/pdf/H3_AP202501061641821660_1.pdf
家电行业2025年1月投资策略：全国多地接续家电以旧换新政策，看好家电换新需求持续释放,国信证券,2025-01-06 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=zobJ2JBCvJjjxBHEORThNqRFnrkqUyv1YLi8LTLQVDI=,https://pdf.dfcfw.com/pdf/H3_AP202501061641821317_1.pdf
家电行业周报：多省发布国补续作通知，政策落地进度超预期,国金证券,2025-01-05 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=oiWSItT+XkiZlGYxOqc+BAuSl/OBF3Eixx12prphkCE=,https://pdf.dfcfw.com/pdf/H3_AP202501051641812304_1.pdf
家电行业双周报：2025年以旧换新补贴如期启动,东莞证券,2025-01-03 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=AukOgCP3brwpTPLXX0TJE1EBP1AhrvtjBBHAPfg/xaQ=,https://pdf.dfcfw.com/pdf/H3_AP202501031641800687_1.pdf
家用电器行业周报：电动自行车加速换新，2025年出货弹性值得期待,国都证券,2025-01-02 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=nlcbLWmDZaEgWOpJ3IxmBT1EdkeTPc//Aiv6L6OYSF4=,https://pdf.dfcfw.com/pdf/H3_AP202501021641516804_1.pdf
